time,lat,long,fx,fy,mz,fx_actual,fy_actual,mz_actual,thruster allocation
2026-04-13 22:25:37.111,-5.9240805487334836,105.99190923414837,0.8658398393373242,-0.08930254998916694,0.0,0.8671207198040721,-0.07586323289129562,0.0,0
2026-04-13 22:25:37.414,-5.9240804438378,105.99190906729673,0.8639013160224469,-0.08930589400862637,0.0,0.8652001287453103,-0.0756952029463847,0.0,0
2026-04-13 22:25:37.717,-5.924080339174483,105.9919089008147,0.8619671103719864,-0.08930920954293309,0.0,0.8632838602024734,-0.07552755117261513,0.0,0
2026-04-13 22:25:38.019,-5.924080234743007,105.99190873470145,0.8600372324902875,-0.08931253481983076,0.0,0.8613719281044627,-0.07536027878860786,0.0,0
2026-04-13 22:25:38.326,-5.924080130542849,105.99190856895616,0.8581116648642182,-0.08931584674772297,0.0,0.8594643127254434,-0.07519338406857597,0.0,0
2026-04-13 22:25:38.624,-5.9240800265734865,105.99190840357797,0.8561904113921154,-0.08931915484341849,0.0,0.8575610189044863,-0.07502686743588328,0.0,0
2026-04-13 22:25:38.924,-5.924079922834397,105.99190823856605,0.8542734327170032,-0.0893224494511665,0.0,0.8556620066451112,-0.0748607253912912,0.0,0
2026-04-13 22:25:39.233,-5.924079819325062,105.9919080739196,0.8523607468292815,-0.08932573980482775,0.0,0.8537672947242451,-0.07469495957756798,0.0,0
2026-04-13 22:25:39.538,-5.924079716044962,105.99190790963777,0.8504523363817591,-0.08932902748240591,0.0,0.8518768661177272,-0.07452956850529256,0.0,0
2026-04-13 22:25:39.842,-5.924079612993578,105.99190774571976,0.8485481836648099,-0.08933230025873548,0.0,0.849990702005116,-0.07436455052788965,0.0,0
2026-04-13 22:25:40.148,-5.924079510170395,105.99190758216471,0.8466482921617646,-0.08933557317690258,0.0,0.8466846694038656,-0.08899014468886535,0.0,0
2026-04-13 22:25:40.441,-5.924079407972914,105.99190741873777,0.8447526373486958,-0.0893388264794857,0.0,0.8448101708844289,-0.08879312695547331,0.0,0
2026-04-13 22:25:40.741,-5.924079306662109,105.99190725528744,0.8428440131876176,-0.0890801277699117,0.0,0.8428954726466147,-0.0885918840614233,0.0,0
2026-04-13 22:25:41.041,-5.924079206011753,105.99190709195159,0.8409293513636537,-0.0886451126967317,0.0,0.8409564063065091,-0.0883880799766171,0.0,0
2026-04-13 22:25:41.339,-5.924079105873912,105.99190692882131,0.8390309282430624,-0.08835194970317797,0.0,0.8390482265593364,-0.08818752220354106,0.0,0
2026-04-13 22:25:41.638,-5.924079006151076,105.9919067659554,0.837145333890256,-0.08815182603463109,0.0,0.8371624302233756,-0.08798931702178307,0.0,0
2026-04-13 22:25:41.939,-5.92407890677814,105.99190660339048,0.8352692646272604,-0.0880127061567712,0.0,0.8352924101256852,-0.08779276998948389,0.0,0
2026-04-13 22:25:42.237,-5.924078807711516,105.99190644114898,0.8333998481169144,-0.08791357275937697,0.0,0.8334331447733594,-0.08759735332647171,0.0,0
2026-04-13 22:25:42.539,-5.924078708921948,105.99190627924456,0.8315354623705631,-0.0878406472761808,0.0,0.8315816039574899,-0.08740274854495657,0.0,0
2026-04-13 22:25:42.837,-5.924078610389749,105.99190611768532,0.8296752939853586,-0.08778492501027446,0.0,0.8297360522348584,-0.08720877324250613,0.0,0
2026-04-13 22:25:43.141,-5.924078512101619,105.99190595647595,0.8278189793976705,-0.08774049203085885,0.0,0.8278955186160937,-0.08701532536402509,0.0,0
2026-04-13 22:25:43.453,-5.924078414048521,105.99190579561902,0.825966394667553,-0.08770348106448707,0.0,0.8260594804584719,-0.08682234997754965,0.0,0
2026-04-13 22:25:43.752,-5.924078316224269,105.9919056351158,0.8241175338051724,-0.08767135374792268,0.0,0.8242276689619267,-0.0866298188310544,0.0,0
2026-04-13 22:25:44.053,-5.924078218624573,105.99190547496674,0.8222724398526007,-0.08764245716526302,0.0,0.8223999553013124,-0.0864377183844709,0.0,0
2026-04-13 22:25:44.363,-5.924078121246412,105.99190531517182,0.8204311681376657,-0.08761568019916104,0.0,0.8205762787600148,-0.08624604225622587,0.0,0
